"cases","event","completeTime"
"Offer_1884210544","O_Create Offer","2016/01/23 15:15:11.490"
"Offer_1884210544","O_Created","2016/01/23 15:15:12.781"
"Offer_1884210544","O_Sent (mail and online)","2016/01/23 15:15:57.454"
"Offer_2099092268","O_Create Offer","2016/01/23 15:15:58.419"
"Offer_2099092268","O_Created","2016/01/23 15:16:00.259"
"Offer_2099092268","O_Sent (mail and online)","2016/01/23 15:16:15.953"
"Offer_898384204","O_Create Offer","2016/01/23 15:22:42.994"
"Offer_898384204","O_Created","2016/01/23 15:22:44.281"
"Offer_898384204","O_Sent (mail and online)","2016/01/23 15:22:56.440"
"Offer_2103269726","O_Create Offer","2016/01/23 15:23:15.731"
"Offer_2103269726","O_Created","2016/01/23 15:23:17.202"
"Offer_2103269726","O_Sent (mail and online)","2016/01/23 15:28:19.466"
"Offer_2103269726","O_Cancelled","2016/01/27 12:34:19.025"
"Offer_1530934520","O_Create Offer","2016/01/23 15:23:40.492"
"Offer_1530934520","O_Created","2016/01/23 15:23:41.741"
"Offer_1530934520","O_Sent (mail and online)","2016/01/23 15:28:19.464"
"Offer_1530934520","O_Cancelled","2016/01/27 12:34:19.017"
"Offer_802036280","O_Create Offer","2016/01/23 15:28:06.222"
"Offer_802036280","O_Created","2016/01/23 15:28:07.388"
"Offer_802036280","O_Sent (mail and online)","2016/01/23 15:28:31.080"
"Offer_245759681","O_Create Offer","2016/01/23 15:30:40.623"
"Offer_245759681","O_Created","2016/01/23 15:30:42.003"
"Offer_245759681","O_Sent (mail and online)","2016/01/23 15:33:17.419"
"Offer_30922289","O_Create Offer","2016/01/23 15:32:48.765"
"Offer_30922289","O_Created","2016/01/23 15:32:49.949"
"Offer_30922289","O_Sent (mail and online)","2016/01/23 15:34:36.073"
"Offer_1239620926","O_Create Offer","2016/01/23 15:37:25.652"
"Offer_1239620926","O_Created","2016/01/23 15:37:26.893"
"Offer_1239620926","O_Sent (mail and online)","2016/01/23 15:37:42.492"
"Offer_1420749347","O_Create Offer","2016/01/23 15:44:21.305"
"Offer_1420749347","O_Created","2016/01/23 15:44:22.483"
"Offer_1420749347","O_Sent (mail and online)","2016/01/23 15:44:42.027"
"Offer_2033808707","O_Create Offer","2016/01/23 15:47:28.324"
"Offer_2033808707","O_Created","2016/01/23 15:47:29.656"
"Offer_2033808707","O_Sent (mail and online)","2016/01/23 15:48:20.901"
"Offer_2039030088","O_Create Offer","2016/01/23 15:53:20.350"
"Offer_2039030088","O_Created","2016/01/23 15:53:21.669"
"Offer_2039030088","O_Sent (mail and online)","2016/01/23 15:53:37.988"
"Offer_1604474229","O_Create Offer","2016/01/23 15:53:49.343"
"Offer_1604474229","O_Created","2016/01/23 15:53:50.771"
"Offer_1604474229","O_Sent (mail and online)","2016/01/23 15:54:17.461"
"Offer_1604474229","O_Returned","2016/01/29 08:48:46.620"
"Offer_1827761688","O_Create Offer","2016/01/23 15:57:47.247"
"Offer_1827761688","O_Created","2016/01/23 15:57:48.846"
"Offer_1827761688","O_Sent (mail and online)","2016/01/23 15:58:01.165"
"Offer_601766505","O_Create Offer","2016/01/23 15:58:15.804"
"Offer_601766505","O_Created","2016/01/23 15:58:17.167"
"Offer_601766505","O_Sent (mail and online)","2016/01/23 16:00:53.571"
"Offer_959618246","O_Create Offer","2016/01/23 16:07:36.353"
"Offer_959618246","O_Created","2016/01/23 16:07:37.856"
"Offer_959618246","O_Sent (mail and online)","2016/01/23 16:08:01.824"
"Offer_1605445178","O_Create Offer","2016/01/23 16:08:52.426"
"Offer_1605445178","O_Created","2016/01/23 16:08:53.629"
"Offer_1605445178","O_Sent (mail and online)","2016/01/23 16:09:23.264"
"Offer_1605445178","O_Returned","2016/01/28 09:06:41.496"
"Offer_1605445178","O_Accepted","2016/01/29 10:26:19.425"
"Offer_1424243856","O_Create Offer","2016/01/23 16:26:38.708"
"Offer_1424243856","O_Created","2016/01/23 16:26:39.979"
"Offer_1424243856","O_Sent (mail and online)","2016/01/23 16:27:04.536"
"Offer_1424243856","O_Returned","2016/01/29 08:31:46.656"
"Offer_351348754","O_Create Offer","2016/01/23 16:34:06.746"
"Offer_351348754","O_Created","2016/01/23 16:34:08.135"
"Offer_351348754","O_Sent (mail and online)","2016/01/23 16:34:19.295"
"Offer_960222463","O_Create Offer","2016/01/23 16:35:55.224"
"Offer_960222463","O_Created","2016/01/23 16:35:56.627"
"Offer_960222463","O_Sent (mail and online)","2016/01/23 16:36:07.978"
"Offer_347460268","O_Create Offer","2016/01/23 16:36:46.095"
"Offer_347460268","O_Created","2016/01/23 16:36:47.404"
"Offer_347460268","O_Sent (mail and online)","2016/01/23 16:39:41.642"
"Offer_415197358","O_Create Offer","2016/01/23 16:37:22.855"
"Offer_415197358","O_Created","2016/01/23 16:37:24.207"
"Offer_415197358","O_Sent (mail and online)","2016/01/23 16:39:41.632"
"Offer_541116459","O_Create Offer","2016/01/23 16:40:00.760"
"Offer_541116459","O_Created","2016/01/23 16:40:02.340"
"Offer_541116459","O_Sent (mail and online)","2016/01/23 16:40:14.572"
"Offer_723069930","O_Create Offer","2016/01/23 16:46:24.184"
"Offer_723069930","O_Created","2016/01/23 16:46:25.531"
"Offer_723069930","O_Sent (mail and online)","2016/01/23 16:46:37.466"
"Offer_723069930","O_Returned","2016/01/29 11:00:18.613"
"Offer_761184164","O_Create Offer","2016/01/23 16:51:55.943"
"Offer_761184164","O_Created","2016/01/23 16:51:57.237"
"Offer_761184164","O_Sent (mail and online)","2016/01/23 16:53:14.554"
"Offer_1077829246","O_Create Offer","2016/01/23 16:54:36.461"
"Offer_1077829246","O_Created","2016/01/23 16:54:37.767"
"Offer_1077829246","O_Sent (mail and online)","2016/01/23 16:55:47.011"
"Offer_1077829246","O_Cancelled","2016/01/29 16:15:15.261"
"Offer_146908500","O_Create Offer","2016/01/23 16:55:02.170"
"Offer_146908500","O_Created","2016/01/23 16:55:03.527"
"Offer_146908500","O_Sent (mail and online)","2016/01/23 16:55:47.006"
"Offer_146908500","O_Cancelled","2016/01/29 16:15:15.253"
"Offer_328085404","O_Create Offer","2016/01/23 16:58:08.809"
"Offer_328085404","O_Created","2016/01/23 16:58:10.118"
"Offer_328085404","O_Sent (mail and online)","2016/01/23 17:00:56.260"
"Offer_483850462","O_Create Offer","2016/01/23 16:58:46.837"
"Offer_483850462","O_Created","2016/01/23 16:58:48.276"
"Offer_483850462","O_Sent (mail and online)","2016/01/23 17:00:56.258"
"Offer_321214205","O_Create Offer","2016/01/23 16:59:49.105"
"Offer_321214205","O_Created","2016/01/23 16:59:50.410"
"Offer_321214205","O_Sent (mail and online)","2016/01/23 17:00:00.823"
"Offer_1368412234","O_Create Offer","2016/01/25 09:08:33.865"
"Offer_1368412234","O_Created","2016/01/25 09:08:35.486"
"Offer_1368412234","O_Sent (mail and online)","2016/01/25 09:10:01.369"
"Offer_1052629900","O_Create Offer","2016/01/25 09:15:37.642"
"Offer_1052629900","O_Created","2016/01/25 09:15:39.011"
"Offer_1052629900","O_Sent (mail and online)","2016/01/25 09:17:57.463"
"Offer_1052629900","O_Returned","2016/01/29 09:34:38.818"
"Offer_190505258","O_Create Offer","2016/01/25 09:15:57.147"
"Offer_190505258","O_Created","2016/01/25 09:15:58.717"
"Offer_190505258","O_Sent (mail and online)","2016/01/25 09:16:17.603"
"Offer_413597581","O_Create Offer","2016/01/25 09:20:48.923"
"Offer_413597581","O_Created","2016/01/25 09:20:51.091"
"Offer_413597581","O_Sent (mail and online)","2016/01/25 09:23:43.400"
"Offer_542460603","O_Create Offer","2016/01/25 09:23:41.471"
"Offer_542460603","O_Created","2016/01/25 09:23:42.757"
"Offer_542460603","O_Sent (mail and online)","2016/01/25 09:25:06.325"
"Offer_319355473","O_Create Offer","2016/01/25 09:23:50.632"
"Offer_319355473","O_Created","2016/01/25 09:23:51.952"
"Offer_319355473","O_Sent (mail and online)","2016/01/25 09:28:40.931"
"Offer_319355473","O_Returned","2016/01/26 11:23:08.148"
"Offer_319355473","O_Accepted","2016/01/28 10:15:10.728"
"Offer_1242169159","O_Create Offer","2016/01/25 09:26:07.868"
"Offer_1242169159","O_Created","2016/01/25 09:26:09.240"
"Offer_1242169159","O_Sent (mail and online)","2016/01/25 09:26:21.223"
"Offer_1411747851","O_Create Offer","2016/01/25 09:36:53.631"
"Offer_1411747851","O_Created","2016/01/25 09:36:55.296"
"Offer_1411747851","O_Sent (mail and online)","2016/01/25 09:37:37.227"
"Offer_1727831220","O_Create Offer","2016/01/25 09:49:06.376"
"Offer_1727831220","O_Created","2016/01/25 09:49:07.796"
"Offer_1727831220","O_Sent (mail and online)","2016/01/25 09:49:19.554"
"Offer_37963524","O_Create Offer","2016/01/25 10:04:44.207"
"Offer_37963524","O_Created","2016/01/25 10:04:45.682"
"Offer_37963524","O_Sent (online only)","2016/01/25 10:05:34.312"
"Offer_319993989","O_Create Offer","2016/01/25 10:05:47.870"
"Offer_319993989","O_Created","2016/01/25 10:05:49.189"
"Offer_319993989","O_Sent (mail and online)","2016/01/25 10:06:00.376"
"Offer_1367018539","O_Create Offer","2016/01/25 10:07:35.411"
"Offer_1367018539","O_Created","2016/01/25 10:07:36.747"
"Offer_1367018539","O_Sent (mail and online)","2016/01/25 10:08:27.802"
"Offer_1367018539","O_Returned","2016/01/29 09:22:29.241"
"Offer_511942772","O_Create Offer","2016/01/25 10:08:33.320"
"Offer_511942772","O_Created","2016/01/25 10:08:34.659"
"Offer_511942772","O_Sent (mail and online)","2016/01/25 10:08:50.571"
"Offer_1745823554","O_Create Offer","2016/01/25 10:11:40.662"
"Offer_1745823554","O_Created","2016/01/25 10:11:41.974"
"Offer_1745823554","O_Sent (mail and online)","2016/01/25 10:13:13.746"
"Offer_890780751","O_Create Offer","2016/01/25 10:15:20.998"
"Offer_890780751","O_Created","2016/01/25 10:15:22.446"
"Offer_890780751","O_Sent (mail and online)","2016/01/25 10:17:33.756"
"Offer_2092069075","O_Create Offer","2016/01/25 10:16:22.489"
"Offer_2092069075","O_Created","2016/01/25 10:16:24.283"
"Offer_2092069075","O_Sent (mail and online)","2016/01/25 10:19:41.453"
"Offer_1844736090","O_Create Offer","2016/01/25 10:16:58.521"
"Offer_1844736090","O_Created","2016/01/25 10:16:59.685"
"Offer_1844736090","O_Sent (mail and online)","2016/01/25 10:18:56.740"
"Offer_1844736090","O_Refused","2016/01/28 09:43:21.685"
"Offer_1748817825","O_Create Offer","2016/01/25 10:18:37.313"
"Offer_1748817825","O_Created","2016/01/25 10:18:38.550"
"Offer_1748817825","O_Sent (mail and online)","2016/01/25 10:18:50.253"
"Offer_1567208807","O_Create Offer","2016/01/25 10:31:47.047"
"Offer_1567208807","O_Created","2016/01/25 10:31:48.417"
"Offer_1567208807","O_Sent (mail and online)","2016/01/25 10:33:01.746"
"Offer_1411811815","O_Create Offer","2016/01/25 10:41:46.584"
"Offer_1411811815","O_Created","2016/01/25 10:41:47.797"
"Offer_1411811815","O_Sent (mail and online)","2016/01/25 10:42:21.219"
"Offer_1843914693","O_Create Offer","2016/01/25 10:42:03.651"
"Offer_1843914693","O_Created","2016/01/25 10:42:04.987"
"Offer_1843914693","O_Sent (mail and online)","2016/01/25 10:42:21.217"
"Offer_1843914693","O_Returned","2016/01/29 11:08:57.000"
"Offer_763115027","O_Create Offer","2016/01/25 10:47:47.510"
"Offer_763115027","O_Created","2016/01/25 10:47:49.156"
"Offer_763115027","O_Sent (mail and online)","2016/01/25 10:48:04.766"
"Offer_1619040431","O_Create Offer","2016/01/25 10:56:17.142"
"Offer_1619040431","O_Created","2016/01/25 10:56:18.399"
"Offer_1619040431","O_Sent (mail and online)","2016/01/25 13:36:36.389"
"Offer_688056023","O_Create Offer","2016/01/25 10:58:11.392"
"Offer_688056023","O_Created","2016/01/25 10:58:12.596"
"Offer_688056023","O_Sent (online only)","2016/01/25 10:58:54.911"
"Offer_688056023","O_Returned","2016/01/26 13:58:31.131"
"Offer_688056023","O_Accepted","2016/01/26 15:27:59.652"
"Offer_329983374","O_Create Offer","2016/01/25 11:01:47.626"
"Offer_329983374","O_Created","2016/01/25 11:01:48.997"
"Offer_329983374","O_Sent (mail and online)","2016/01/25 11:02:29.355"
"Offer_504646782","O_Create Offer","2016/01/25 11:09:12.841"
"Offer_504646782","O_Created","2016/01/25 11:09:14.500"
"Offer_504646782","O_Sent (online only)","2016/01/25 11:09:54.934"
"Offer_504646782","O_Cancelled","2016/01/25 11:13:30.505"
"Offer_1586580242","O_Create Offer","2016/01/25 11:09:37.406"
"Offer_1586580242","O_Created","2016/01/25 11:09:38.589"
"Offer_1586580242","O_Sent (mail and online)","2016/01/25 11:09:54.576"
"Offer_1860729456","O_Create Offer","2016/01/25 11:10:47.419"
"Offer_1860729456","O_Created","2016/01/25 11:10:48.835"
"Offer_1860729456","O_Sent (mail and online)","2016/01/25 11:11:07.203"
"Offer_1860729456","O_Returned","2016/01/29 10:14:56.439"
"Offer_1202157729","O_Create Offer","2016/01/25 11:10:52.597"
"Offer_1202157729","O_Created","2016/01/25 11:10:54.512"
"Offer_1202157729","O_Sent (mail and online)","2016/01/25 11:11:17.834"
"Offer_1801383712","O_Create Offer","2016/01/25 11:13:52.888"
"Offer_1801383712","O_Created","2016/01/25 11:13:54.570"
"Offer_1801383712","O_Sent (mail and online)","2016/01/25 11:14:13.684"
"Offer_1564286017","O_Create Offer","2016/01/25 11:16:20.747"
"Offer_1564286017","O_Created","2016/01/25 11:16:22.279"
"Offer_1564286017","O_Sent (mail and online)","2016/01/25 11:16:44.377"
"Offer_1564286017","O_Returned","2016/01/29 09:41:49.211"
"Offer_1391562850","O_Create Offer","2016/01/25 11:17:10.486"
"Offer_1391562850","O_Created","2016/01/25 11:17:11.978"
"Offer_1391562850","O_Sent (mail and online)","2016/01/25 11:20:17.643"
"Offer_1705387716","O_Create Offer","2016/01/25 11:18:15.991"
"Offer_1705387716","O_Created","2016/01/25 11:18:17.462"
"Offer_1705387716","O_Sent (mail and online)","2016/01/25 11:18:29.580"
"Offer_1705387716","O_Returned","2016/01/29 09:17:42.558"
"Offer_993451947","O_Create Offer","2016/01/25 11:18:23.625"
"Offer_993451947","O_Created","2016/01/25 11:18:24.938"
"Offer_993451947","O_Sent (mail and online)","2016/01/25 11:18:44.533"
"Offer_89220845","O_Create Offer","2016/01/25 11:19:36.485"
"Offer_89220845","O_Created","2016/01/25 11:19:37.861"
"Offer_89220845","O_Sent (mail and online)","2016/01/25 11:20:30.840"
"Offer_1356539164","O_Create Offer","2016/01/25 11:29:53.023"
"Offer_1356539164","O_Created","2016/01/25 11:29:54.281"
"Offer_1356539164","O_Sent (mail and online)","2016/01/25 11:31:27.959"
"Offer_1356539164","O_Returned","2016/01/29 09:22:51.406"
"Offer_1356539164","O_Accepted","2016/01/29 15:07:12.904"
"Offer_273774581","O_Create Offer","2016/01/25 11:33:20.320"
"Offer_273774581","O_Created","2016/01/25 11:33:21.711"
"Offer_273774581","O_Sent (mail and online)","2016/01/25 11:33:41.098"
"Offer_303477660","O_Create Offer","2016/01/25 11:35:18.637"
"Offer_303477660","O_Created","2016/01/25 11:35:20.501"
"Offer_303477660","O_Sent (mail and online)","2016/01/25 11:42:18.950"
"Offer_1232149785","O_Create Offer","2016/01/25 11:37:10.535"
"Offer_1232149785","O_Created","2016/01/25 11:37:11.889"
"Offer_1232149785","O_Sent (mail and online)","2016/01/25 11:42:38.434"
"Offer_1135636946","O_Create Offer","2016/01/25 11:38:53.806"
"Offer_1135636946","O_Created","2016/01/25 11:38:55.289"
"Offer_1135636946","O_Sent (mail and online)","2016/01/25 11:40:04.483"
"Offer_621556949","O_Create Offer","2016/01/25 11:39:37.703"
"Offer_621556949","O_Created","2016/01/25 11:39:39.111"
"Offer_621556949","O_Sent (mail and online)","2016/01/25 11:40:04.473"
"Offer_1767453320","O_Create Offer","2016/01/25 11:40:09.471"
"Offer_1767453320","O_Created","2016/01/25 11:40:10.780"
"Offer_1767453320","O_Sent (mail and online)","2016/01/25 11:40:29.767"
"Offer_94555164","O_Create Offer","2016/01/25 11:42:07.905"
"Offer_94555164","O_Created","2016/01/25 11:42:09.305"
"Offer_94555164","O_Sent (mail and online)","2016/01/25 11:42:22.091"
"Offer_271980667","O_Create Offer","2016/01/25 11:42:12.557"
"Offer_271980667","O_Created","2016/01/25 11:42:13.967"
"Offer_271980667","O_Sent (mail and online)","2016/01/25 11:44:13.844"
"Offer_1346791293","O_Create Offer","2016/01/25 12:02:48.075"
"Offer_1346791293","O_Created","2016/01/25 12:02:49.361"
"Offer_1346791293","O_Sent (mail and online)","2016/01/25 12:04:32.873"
"Offer_443585909","O_Create Offer","2016/01/25 12:03:44.712"
"Offer_443585909","O_Created","2016/01/25 12:03:46.069"
"Offer_443585909","O_Sent (mail and online)","2016/01/25 12:03:58.585"
"Offer_629797690","O_Create Offer","2016/01/25 12:10:24.131"
"Offer_629797690","O_Created","2016/01/25 12:10:25.430"
"Offer_629797690","O_Cancelled","2016/01/25 14:38:27.748"
"Offer_1131087379","O_Create Offer","2016/01/25 12:15:50.777"
"Offer_1131087379","O_Created","2016/01/25 12:15:52.096"
"Offer_1131087379","O_Sent (mail and online)","2016/01/25 12:19:00.807"
"Offer_1131087379","O_Cancelled","2016/01/29 15:15:24.868"
"Offer_307849606","O_Create Offer","2016/01/25 12:16:21.602"
"Offer_307849606","O_Created","2016/01/25 12:16:23.024"
"Offer_307849606","O_Sent (mail and online)","2016/01/25 12:19:00.804"
"Offer_307849606","O_Returned","2016/01/29 11:36:28.143"
"Offer_307849606","O_Accepted","2016/01/29 15:15:24.829"
"Offer_269212299","O_Create Offer","2016/01/25 12:32:21.109"
"Offer_269212299","O_Created","2016/01/25 12:32:22.310"
"Offer_269212299","O_Cancelled","2016/01/25 12:34:08.750"
"Offer_1197639245","O_Create Offer","2016/01/25 12:38:09.407"
"Offer_1197639245","O_Created","2016/01/25 12:38:10.774"
"Offer_1197639245","O_Sent (mail and online)","2016/01/25 12:38:25.770"
"Offer_632911265","O_Create Offer","2016/01/25 12:38:20.137"
"Offer_632911265","O_Created","2016/01/25 12:38:21.524"
"Offer_632911265","O_Sent (mail and online)","2016/01/25 12:38:33.203"
"Offer_566192394","O_Create Offer","2016/01/25 12:46:06.671"
"Offer_566192394","O_Created","2016/01/25 12:46:07.938"
"Offer_566192394","O_Sent (mail and online)","2016/01/25 12:46:25.470"
"Offer_1008693146","O_Create Offer","2016/01/25 12:49:39.440"
"Offer_1008693146","O_Created","2016/01/25 12:49:40.770"
"Offer_1008693146","O_Sent (mail and online)","2016/01/25 12:50:22.218"
"Offer_2091292185","O_Create Offer","2016/01/25 12:50:06.451"
"Offer_2091292185","O_Created","2016/01/25 12:50:07.949"
"Offer_2091292185","O_Sent (mail and online)","2016/01/25 12:50:22.216"
"Offer_1895990413","O_Create Offer","2016/01/25 12:50:09.300"
"Offer_1895990413","O_Created","2016/01/25 12:50:10.546"
"Offer_1895990413","O_Sent (mail and online)","2016/01/25 12:50:23.072"
"Offer_1385997898","O_Create Offer","2016/01/25 12:50:47.876"
"Offer_1385997898","O_Created","2016/01/25 12:50:49.288"
"Offer_1385997898","O_Sent (mail and online)","2016/01/25 12:51:41.662"
"Offer_412968681","O_Create Offer","2016/01/25 12:58:52.457"
"Offer_412968681","O_Created","2016/01/25 12:58:53.663"
"Offer_412968681","O_Sent (mail and online)","2016/01/25 12:59:34.553"
"Offer_669990742","O_Create Offer","2016/01/25 12:59:09.238"
"Offer_669990742","O_Created","2016/01/25 12:59:10.530"
"Offer_669990742","O_Sent (mail and online)","2016/01/25 12:59:34.550"
"Offer_1702231419","O_Create Offer","2016/01/25 13:03:25.897"
"Offer_1702231419","O_Created","2016/01/25 13:03:27.184"
"Offer_1702231419","O_Sent (mail and online)","2016/01/25 13:04:41.652"
"Offer_1645751428","O_Create Offer","2016/01/25 13:11:17.852"
"Offer_1645751428","O_Created","2016/01/25 13:11:19.313"
"Offer_1645751428","O_Sent (mail and online)","2016/01/25 13:13:16.245"
"Offer_993469235","O_Create Offer","2016/01/25 13:23:34.161"
"Offer_993469235","O_Created","2016/01/25 13:23:35.362"
"Offer_993469235","O_Sent (mail and online)","2016/01/25 13:24:35.462"
"Offer_2091654938","O_Create Offer","2016/01/25 13:24:07.127"
"Offer_2091654938","O_Created","2016/01/25 13:24:08.445"
"Offer_2091654938","O_Sent (mail and online)","2016/01/25 13:24:35.460"
